wcFOmag,1.41421,0.415416,0.238946,DZ400500,CFSR,FA_AS
pslFOdist,0.673009,0.243768,0.078744,DZ400500,CFSR,FA_AS
trajMinLen,0.617685,0.1576,0.116474,DZ400500,CFSR,FA_AS
maxLat,0.42826,0.147345,0.057347,DZ400500,CFSR,FA_AS
wcFOdist,0.348485,0.113896,0.051399,DZ400500,CFSR,FA_AS
pslFOmag,0.247575,0.078161,0.038449,DZ400500,CFSR,FA_AS
wcOffset,0.21796,0.071067,0.032271,DZ400500,CFSR,FA_AS
trajMaxGap,0.0696863,0.02506,0.008336,DZ400500,CFSR,FA_AS
minWind,0.0690787,0.021677,0.010816,DZ400500,CFSR,FA_AS
trajRange,0.0348257,0.011226,0.005249,DZ400500,CFSR,FA_AS
maxTopo,0.0153788,0.005217,0.002121,DZ400500,CFSR,FA_AS
mergeDist,0.00864283,0.003056,0.001084,DZ400500,CFSR,FA_AS
