pslFOdist,1.39244,0.526373,0.318939,T400,MERRA2,FA_AS
wcFOmag,1.09667,0.236973,0.329157,T400,MERRA2,FA_AS
pslFOmag,0.878093,0.244043,0.245458,T400,MERRA2,FA_AS
trajMinLen,0.814897,0.162374,0.248268,T400,MERRA2,FA_AS
wcFOdist,0.669243,0.262465,0.146929,T400,MERRA2,FA_AS
wcOffset,0.50791,0.175818,0.125945,T400,MERRA2,FA_AS
maxLat,0.501088,0.178868,0.121216,T400,MERRA2,FA_AS
trajMaxGap,0.308933,0.0977,0.081288,T400,MERRA2,FA_AS
minWind,0.301134,0.105076,0.074212,T400,MERRA2,FA_AS
trajRange,0.256891,0.097269,0.058739,T400,MERRA2,FA_AS
mergeDist,0.169297,0.067617,0.036297,T400,MERRA2,FA_AS
maxTopo,0.057861,0.02023,0.014237,T400,MERRA2,FA_AS
