pslFOdist,1.27962,0.582014,0.248874,T500,MERRA,FA_AS
trajMinLen,1.07104,0.223247,0.311719,T500,MERRA,FA_AS
wcFOmag,0.977643,0.237531,0.276926,T500,MERRA,FA_AS
maxLat,0.949536,0.35829,0.225356,T500,MERRA,FA_AS
wcFOdist,0.83796,0.365178,0.173137,T500,MERRA,FA_AS
wcOffset,0.624813,0.235108,0.148586,T500,MERRA,FA_AS
pslFOmag,0.425686,0.142516,0.108543,T500,MERRA,FA_AS
trajRange,0.300353,0.132907,0.060817,T500,MERRA,FA_AS
mergeDist,0.236442,0.096689,0.052445,T500,MERRA,FA_AS
trajMaxGap,0.224957,0.086782,0.052507,T500,MERRA,FA_AS
minWind,0.16998,0.057707,0.043038,T500,MERRA,FA_AS
maxTopo,0.0956017,0.04228,0.019373,T500,MERRA,FA_AS
