pslFOdist,1.38974,0.747633,0.246446,T400,CFSR,FA_AS
wcFOmag,1.08299,0.310843,0.255363,T400,CFSR,FA_AS
trajMinLen,0.97112,0.239368,0.234123,T400,CFSR,FA_AS
maxLat,0.578271,0.206799,0.12968,T400,CFSR,FA_AS
wcFOdist,0.491946,0.184506,0.108674,T400,CFSR,FA_AS
wcOffset,0.430772,0.148491,0.097613,T400,CFSR,FA_AS
pslFOmag,0.405182,0.132475,0.09305,T400,CFSR,FA_AS
minWind,0.221244,0.074856,0.050381,T400,CFSR,FA_AS
trajMaxGap,0.126705,0.050923,0.027283,T400,CFSR,FA_AS
trajRange,0.100335,0.038538,0.021982,T400,CFSR,FA_AS
mergeDist,0.0256448,0.010804,0.00541,T400,CFSR,FA_AS
maxTopo,0.0118871,0.005255,0.002448,T400,CFSR,FA_AS
