pslFOdist,1.41421,0.526327,0.295294,DZ300500,CFSR,HR_TS
wcFOdist,1.16319,0.347011,0.282979,DZ300500,CFSR,HR_TS
wcFOmag,1.02962,0.245945,0.270924,DZ300500,CFSR,HR_TS
pslFOmag,0.990431,0.28982,0.243101,DZ300500,CFSR,HR_TS
wcOffset,0.38144,0.147054,0.076682,DZ300500,CFSR,HR_TS
trajMinLen,0.258341,0.052251,0.070429,DZ300500,CFSR,HR_TS
minWind,0.165407,0.064735,0.032659,DZ300500,CFSR,HR_TS
trajMaxGap,0.0954344,0.038398,0.018168,DZ300500,CFSR,HR_TS
trajRange,0.0193747,0.00731,0.003989,DZ300500,CFSR,HR_TS
mergeDist,0.0129468,0.006063,0.001745,DZ300500,CFSR,HR_TS
maxLat,0.0108698,0.004989,0.001571,DZ300500,CFSR,HR_TS
maxTopo,0.00753032,0.003105,0.001382,DZ300500,CFSR,HR_TS
