pslFOdist,1.41421,1.06389,0.406842,T300,CFSR,FA_AS
maxLat,1.00393,0.473838,0.366047,T300,CFSR,FA_AS
trajMinLen,0.841841,0.249067,0.328986,T300,CFSR,FA_AS
minWind,0.636252,0.338655,0.224129,T300,CFSR,FA_AS
pslFOmag,0.54444,0.225084,0.204093,T300,CFSR,FA_AS
wcFOdist,0.491293,0.26386,0.17254,T300,CFSR,FA_AS
wcOffset,0.43109,0.185969,0.16032,T300,CFSR,FA_AS
wcFOmag,0.325465,0.198236,0.108565,T300,CFSR,FA_AS
trajRange,0.143454,0.074692,0.050896,T300,CFSR,FA_AS
trajMaxGap,0.114003,0.065866,0.038946,T300,CFSR,FA_AS
mergeDist,0.0199313,0.01021,0.007107,T300,CFSR,FA_AS
maxTopo,0.00928596,0.00535,0.003176,T300,CFSR,FA_AS
