wcFOmag,1.41421,0.550781,0.438197,DZ400500,MERRA2,FA_AS
pslFOdist,0.635538,0.307101,0.133647,DZ400500,MERRA2,FA_AS
trajMinLen,0.512012,0.204843,0.154203,DZ400500,MERRA2,FA_AS
wcFOdist,0.359614,0.161584,0.091135,DZ400500,MERRA2,FA_AS
pslFOmag,0.352167,0.145341,0.102193,DZ400500,MERRA2,FA_AS
wcOffset,0.329739,0.159252,0.06946,DZ400500,MERRA2,FA_AS
maxLat,0.270009,0.132178,0.054225,DZ400500,MERRA2,FA_AS
trajMaxGap,0.116317,0.053357,0.028211,DZ400500,MERRA2,FA_AS
minWind,0.114391,0.053522,0.026446,DZ400500,MERRA2,FA_AS
trajRange,0.0826642,0.037027,0.021079,DZ400500,MERRA2,FA_AS
maxTopo,0.0591022,0.028369,0.012701,DZ400500,MERRA2,FA_AS
mergeDist,0.0499615,0.02145,0.013714,DZ400500,MERRA2,FA_AS
